,시장구분,종목코드,종목명,산업분류,현재가.종가.,전일대비,시가총액.원.,일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,게시물..일련번호,총카운트
1590,코스닥,45060,오공,화학,3490,-50,59127489260,2019-10-30,-,3490,483,7.23,"4,338",0.8,50,1.43,352,NA
1591,코스피,3010,혜인,유통업,4650,-90,59114273550,2019-10-30,-,4650,-,-,"7,855",0.59,30,0.65,1531,NA
1592,코스피,6570,대림통상,기계,3865,-75,58844625000,2019-10-30,-,3865,-,-,"6,988",0.55,150,3.88,1693,NA
1593,코스닥,84650,랩지노믹스,기타서비스,5650,-180,58819223300,2019-10-30,-,5650,-,-,"2,966",1.9,0,0,699,NA
1594,코스닥,33310,디케이디앤아이,금속,2675,-35,58776199425,2019-10-30,-,2675,195,13.72,"2,346",1.14,0,0,205,NA
1595,코스피,14130,한익스프레스,운수창고업,4890,-30,5.87E+10,2019-10-30,-,4890,441,11.09,"5,573",0.88,60,1.23,1846,NA
1596,코스닥,38870,에코바이오,기타서비스,5050,-90,58635519700,2019-10-30,-,5050,-,-,"4,819",1.05,0,0,280,NA
1597,코스닥,80520,오디텍,IT H/W,4990,-70,58615578910,2019-10-30,-,4990,310,16.1,"10,033",0.5,100,2,674,NA
1598,코스닥,117730,티로보틱스,기계·장비,10450,-50,58305033050,2019-10-30,-,10450,"1,132",9.23,"5,993",1.74,0,0,890,NA
1599,코스닥,252500,세화피앤씨,화학,2810,70,58288377950,2019-10-30,-,2810,56,50.18,"1,247",2.25,10,0.36,1222,NA
1600,코스닥,41590,젬백스지오,건설,1230,40,58129770480,2019-10-30,-,1230,-,-,"2,135",0.58,0,0,315,NA
1601,코스피,4410,서울식품,음식료품,172,-1,58034520000,2019-10-30,-,172,2,86,81,2.12,0,0,1599,NA
1602,코스닥,20180,대신정보통신,IT S/W & SVC,1510,0,58027661650,2019-10-30,-,1510,41,36.83,649,2.33,10,0.66,102,NA
1603,코스피,6890,태경화학,화학,5000,-30,5.80E+10,2019-10-30,-,5000,251,19.92,"9,310",0.54,150,3,1702,NA
1604,코스닥,265560,영화테크,운송장비·부품,10850,-200,57994226500,2019-10-30,-,10850,737,14.72,"8,890",1.22,100,0.92,1260,NA
1605,코스닥,53110,소리바다,IT S/W & SVC,910,3,57945928950,2019-10-30,-,910,-,-,465,1.96,0,0,440,NA
1606,코스닥,119830,아이텍,IT H/W,6150,-80,57929672850,2019-10-30,-,6150,269,22.86,"5,859",1.05,0,0,894,NA
1607,코스닥,79650,서산,비금속,2890,-30,5.78E+10,2019-10-30,-,2890,-,-,"3,671",0.79,13,0.45,661,NA
1608,코스닥,147760,마이크로프랜드,의료·정밀기기,5340,-230,57778084440,2019-10-30,-,5340,-,-,"4,256",1.25,0,0,983,NA
1609,코스닥,54180,중앙오션,운송장비·부품,2140,175,57713075780,2019-10-30,-,2140,-,-,809,2.65,0,0,461,NA
1610,코스닥,36690,코맥스,IT H/W,3950,35,57517265350,2019-10-30,-,3950,210,18.81,"4,536",0.87,50,1.27,250,NA
1611,코스닥,19540,일지테크,운송장비·부품,4255,-40,57499942500,2019-10-30,-,4255,-,-,"9,090",0.47,25,0.59,96,NA
1612,코스닥,10470,오리콤,기타서비스,4970,35,57148787500,2019-10-30,-,4970,803,6.19,"6,809",0.73,220,4.43,51,NA
1613,코스닥,57680,옴니텔,IT S/W & SVC,1410,10,57097604550,2019-10-30,관리종목,1410,83,16.99,939,1.5,0,0,488,NA
1614,코스닥,80470,성창오토텍,운송장비·부품,7820,-160,5.71E+10,2019-10-30,-,7820,-,-,"5,229",1.5,50,0.64,673,NA
1615,코스닥,8800,행남사,음식료·담배,1770,0,57071920710,2019-10-30,관리종목,1770,-,-,"1,861",0.95,0,0,41,NA
1616,코스닥,317770,슈프리마아이디,일반전기전자,19050,-250,57007506000,2019-10-30,-,19050,"1,627",11.71,"8,623",2.21,0,0,1338,NA
1617,코스피,10770,평화홀딩스,운수장비,3895,-85,56966190070,2019-10-30,-,3895,-,-,"9,005",0.43,150,3.85,1792,NA
1618,코스피,24890,대원화성,화학,1380,-5,56923829760,2019-10-30,-,1380,65,21.23,"1,814",0.76,0,0,1929,NA
1619,코스닥,94190,이엘케이,IT H/W,787,0,56922108455,2019-10-30,관리종목,787,-,-,252,3.12,0,0,772,NA
1620,코스닥,290660,네오펙트,의료·정밀기기,4765,-75,56851429425,2019-10-30,-,4765,-,-,"2,358",2.02,0,0,1295,NA
1621,코스닥,38530,골드퍼시픽,유통,1680,0,56773032960,2019-10-30,-,1680,-,-,"1,182",1.42,0,0,277,NA
1622,코스닥,141020,포티스,유통,770,38,56659100190,2019-10-30,-,770,-,-,701,1.1,0,0,971,NA
1623,코스닥,94840,슈프리마에이치큐,IT S/W & SVC,5410,-10,56652654400,2019-10-30,-,5410,703,7.7,"12,424",0.44,0,0,776,NA
1624,코스피,7610,선도전기,전기전자,3145,-75,5.66E+10,2019-10-30,-,3145,-,-,"4,648",0.68,20,0.64,1717,NA
1625,코스닥,72470,우리산업홀딩스,운송장비·부품,2995,-75,56567586295,2019-10-30,-,2995,102,29.36,"7,255",0.41,50,1.67,620,NA
1626,코스닥,65770,CS,IT H/W,3000,-160,56505450000,2019-10-30,-,3000,218,13.76,"1,197",2.51,0,0,563,NA
1627,코스닥,17650,대림제지,종이·목재,1255,-5,5.65E+10,2019-10-30,-,1255,287,4.37,"3,383",0.37,0,0,84,NA
1628,코스닥,250000,보라티알,유통,8360,170,56436127880,2019-10-30,-,8360,715,11.69,"7,563",1.11,150,1.79,1216,NA
1629,코스닥,114630,우노앤컴퍼니,화학,4150,-20,56331954750,2019-10-30,-,4150,-,-,"4,957",0.84,100,2.41,876,NA
1630,코스피,2900,동양물산,기계,860,-6,56234454000,2019-10-30,-,860,-,-,842,1.02,10,1.16,1525,NA
1631,코스닥,217820,엔에스,기계·장비,5710,-110,5.60E+10,2019-10-30,-,5710,329,17.36,"2,770",2.06,150,2.63,1136,NA
1632,코스닥,31510,오스템,운송장비·부품,2150,-50,5.59E+10,2019-10-30,-,2150,-,-,"4,746",0.45,20,0.93,175,NA
1633,코스닥,218150,미래생명자원,음식료·담배,2990,10,55827569720,2019-10-30,-,2990,105,28.48,"1,522",1.96,0,0,1137,NA
1634,코스닥,86060,진바이오텍,음식료·담배,6470,1150,55710497890,2019-10-30,-,6470,312,20.74,"5,570",1.16,30,0.46,709,NA
1635,코스피,13000,세우글로벌,유통업,1940,-5,55687760140,2019-10-30,-,1940,22,88.18,"1,378",1.41,0,0,1838,NA
1636,코스닥,39420,케이엘넷,통신방송서비스,2300,0,55555879000,2019-10-30,-,2300,84,27.38,"1,461",1.57,30,1.3,292,NA
1637,코스닥,86670,비엠티,기계·장비,6800,-70,55396397200,2019-10-30,-,6800,861,7.9,"8,274",0.82,150,2.21,714,NA
1638,코스닥,39310,세중,기타서비스,3050,90,55271084350,2019-10-30,-,3050,-,-,"4,332",0.7,0,0,290,NA
1639,코스닥,10240,흥국,기계·장비,4485,-80,55267291560,2019-10-30,-,4485,675,6.64,"5,004",0.9,125,2.79,49,NA
1640,코스피,2820,선창산업,종이목재,4380,15,55222991820,2019-10-30,-,4380,-,-,"20,179",0.22,70,1.6,1521,NA
1641,코스피,8420,문배철강,철강금속,2690,-55,55154428450,2019-10-30,-,2690,262,10.27,"5,365",0.5,50,1.86,1735,NA
1642,코스닥,18680,서울제약,제약,6490,-10,55070888510,2019-10-30,-,6490,-,-,"5,929",1.09,0,0,92,NA
1643,코스닥,23460,CNH,금융,1480,0,5.51E+10,2019-10-30,-,1480,20,74,"2,609",0.57,20,1.35,122,NA
1644,코스닥,213090,미래테크놀로지,IT S/W & SVC,8980,0,54964676240,2019-10-30,-,8980,-,-,"9,081",0.99,120,1.34,1107,NA
1645,코스닥,39670,한류타임즈,출판·매체복제,917,0,54949071884,2019-10-30,관리종목,917,-,-,337,2.72,0,0,296,NA
1646,코스닥,208640,썸에이지,출판·매체복제,559,-6,54939854333,2019-10-30,-,559,-,-,113,4.95,0,0,1102,NA
1647,코스피,13700,까뮤이앤씨,건설업,1215,-5,54860020200,2019-10-30,-,1215,39,31.15,"1,319",0.92,20,1.65,1843,NA
1648,코스닥,42940,상지카일룸,건설,1320,0,54844635120,2019-10-30,-,1320,271,4.87,"1,209",1.09,0,0,330,NA
1649,코스닥,37760,쎄니트,금속,1620,0,54809332020,2019-10-30,-,1620,89,18.2,"2,073",0.78,30,1.85,265,NA
1650,코스닥,258830,세종메디칼,의료·정밀기기,8070,0,54696369870,2019-10-30,-,8070,606,13.32,"6,353",1.27,0,0,1236,NA
1651,코스피,4140,동방,운수창고업,1630,-10,54548908440,2019-10-30,-,1630,461,3.54,"3,137",0.52,10,0.61,1587,NA
1652,코스닥,33560,블루콤,IT H/W,3015,-30,54535461705,2019-10-30,-,3015,106,28.44,"9,186",0.33,0,0,211,NA
1653,코스닥,131090,시큐브,IT S/W & SVC,1435,10,5.45E+10,2019-10-30,-,1435,74,19.39,705,2.04,10,0.7,937,NA
1654,코스닥,39290,인포뱅크,통신방송서비스,6260,-70,54424302280,2019-10-30,-,6260,361,17.34,"6,079",1.03,50,0.8,289,NA
1655,코스닥,30350,드래곤플라이,IT S/W & SVC,3395,75,54348826945,2019-10-30,-,3395,-,-,"1,131",3,0,0,168,NA
1656,코스닥,241520,DSC인베스트먼트,금융,2995,-65,54267552085,2019-10-30,-,2995,302,9.92,"1,717",1.74,0,0,1199,NA
1657,코스닥,226440,한송네오텍,기계·장비,1370,-30,54253380960,2019-10-30,-,1370,-,-,436,3.14,0,0,1170,NA
1658,코스닥,147830,제룡산업,금속,5420,-110,5.42E+10,2019-10-30,-,5420,323,16.78,"5,530",0.98,100,1.85,984,NA
1659,코스닥,43650,국순당,음식료·담배,3035,0,54199952640,2019-10-30,관리종목,3035,-,-,"11,872",0.26,260,8.57,342,NA
1660,코스피,11700,한신기계,기계,1670,-20,54185072170,2019-10-30,-,1670,105,15.9,"2,460",0.68,35,2.1,1815,NA
1661,코스닥,89790,제이티,IT H/W,5250,-300,54156443250,2019-10-30,-,5250,244,21.52,"2,211",2.37,0,0,736,NA
1662,코스닥,230980,솔트웍스,출판·매체복제,4280,-100,54036737680,2019-10-30,-,4280,1,"4,280","1,846",2.32,0,0,1181,NA
1663,코스닥,43910,자연과환경,기타서비스,1015,-25,53946597355,2019-10-30,-,1015,23,44.13,788,1.29,0,0,344,NA
1664,코스닥,187790,나노,화학,2090,-30,53917516950,2019-10-30,-,2090,-,-,"1,956",1.07,20,0.96,1047,NA
1665,코스피,69640,한세엠케이,유통업,4175,-10,53896419350,2019-10-30,-,4175,329,12.69,"11,504",0.36,200,4.79,2045,NA
1666,코스닥,46110,한일네트웍스,IT S/W & SVC,4500,0,53794021500,2019-10-30,-,4500,437,10.3,"5,220",0.86,200,4.44,363,NA
1667,코스닥,83650,비에이치아이,기계·장비,2060,-10,5.36E+10,2019-10-30,-,2060,-,-,"3,230",0.64,0,0,692,NA
1668,코스닥,290270,휴네시온,IT S/W & SVC,5570,0,53514733040,2019-10-30,-,5570,123,45.28,"2,319",2.4,50,0.9,1291,NA
1669,코스닥,208140,정다운,음식료·담배,2605,-30,53480191520,2019-10-30,-,2605,445,5.85,"2,365",1.1,0,0,1098,NA
1670,코스닥,154030,아시아종묘,농림업,5800,-140,53450126200,2019-10-30,-,5800,-,-,"2,037",2.85,0,0,998,NA
1671,코스닥,51490,나라엠앤디,기계·장비,3760,-80,5.34E+10,2019-10-30,-,3760,267,14.08,"5,539",0.68,70,1.86,417,NA
1672,코스닥,105550,트루윈,일반전기전자,4460,-50,53390932060,2019-10-30,-,4460,-,-,"1,994",2.24,0,0,845,NA
1673,코스닥,64290,인텍플러스,IT H/W,4705,-260,53353660195,2019-10-30,-,4705,-,-,"1,311",3.59,0,0,533,NA
1674,코스피,25820,이구산업,철강금속,1595,0,53339990000,2019-10-30,-,1595,-,-,"3,131",0.51,0,0,1937,NA
1675,코스닥,214310,세미콘라이트,IT H/W,637,1,53335946937,2019-10-30,-,637,-,-,479,1.33,0,0,1112,NA
1676,코스닥,51380,피씨디렉트,유통,6990,0,53330456640,2019-10-30,-,6990,441,15.85,"4,325",1.62,100,1.43,415,NA
1677,코스닥,305090,마이크로디지탈,의료·정밀기기,14650,-150,53191220000,2019-10-30,-,14650,-,-,"3,050",4.8,0,0,1313,NA
1678,코스닥,12860,서연전자,운송장비·부품,1965,15,5.31E+10,2019-10-30,-,1965,-,-,"4,545",0.43,20,1.02,110,NA
1679,코스닥,27580,상보,IT H/W,1135,-10,52983072335,2019-10-30,-,1135,-,-,630,1.8,0,0,157,NA
1680,코스닥,189690,포시에스,IT S/W & SVC,6710,160,52876967330,2019-10-30,-,6710,804,8.35,"6,238",1.08,100,1.49,1050,NA
1681,코스닥,81150,티플랙스,금속,2175,-25,52783774350,2019-10-30,-,2175,87,25,"3,452",0.63,20,0.92,678,NA
1682,코스피,21050,서원,철강금속,1110,5,52696794900,2019-10-30,-,1110,151,7.35,"2,112",0.53,15,1.35,1913,NA
1683,코스닥,92870,엑시콘,IT H/W,5930,0,52679155000,2019-10-30,-,5930,421,14.09,"7,893",0.75,100,1.69,764,NA
1684,코스닥,37030,파워넷,일반전기전자,4380,-75,52602109320,2019-10-30,-,4380,404,10.84,"3,950",1.11,0,0,546,NA
1685,코스닥,91970,나노캠텍,화학,2190,-15,52515766380,2019-10-30,-,2190,55,39.82,"3,076",0.71,0,0,755,NA
1686,코스닥,24830,세원물산,운송장비·부품,6280,0,5.24E+10,2019-10-30,관리종목,6280,696,9.02,"21,048",0.3,50,0.8,135,NA
1687,코스닥,127710,아시아경제,IT S/W & SVC,2055,-10,52420448370,2019-10-30,-,2055,"1,138",1.81,"4,211",0.49,80,3.89,930,NA
1688,코스닥,64820,케이프,운송장비·부품,2050,-30,52333574650,2019-10-30,-,2050,97,21.13,"5,620",0.36,0,0,540,NA
1689,코스닥,90410,덕신하우징,금속,1305,15,52278300000,2019-10-30,-,1305,223,5.85,"1,800",0.72,30,2.3,743,NA
1690,코스닥,131180,딜리,IT H/W,1780,-50,5.22E+10,2019-10-30,-,1780,89,20,"1,960",0.91,35,1.97,939,NA
1691,코스닥,24850,피에스엠씨,IT H/W,1305,295,52221562515,2019-10-30,-,1305,-,-,490,2.66,0,0,137,NA
1692,코스닥,78350,한양디지텍,IT H/W,5220,-350,5.22E+10,2019-10-30,-,5220,97,53.81,"4,061",1.29,0,0,650,NA
1693,코스닥,42110,에스씨디,일반전기전자,1080,-20,52195929120,2019-10-30,-,1080,162,6.67,"2,120",0.51,30,2.78,323,NA
1694,코스닥,49830,승일,금속,8500,-50,52122952000,2019-10-30,-,8500,"1,343",6.33,"23,178",0.37,170,2,400,NA
1695,코스닥,56090,유앤아이,의료·정밀기기,6710,-130,52102438740,2019-10-30,-,6710,-,-,"5,063",1.33,0,0,480,NA
1696,코스닥,101930,인화정공,운송장비·부품,5580,-20,52070913900,2019-10-30,-,5580,-,-,"15,225",0.37,0,0,835,NA
1697,코스피,10580,지코,운수장비,900,17,52048219500,2019-10-30,관리종목,900,55,16.36,482,1.87,0,0,1786,NA
1698,코스닥,37230,한국팩키지,종이·목재,2080,10,5.20E+10,2019-10-30,-,2080,71,29.3,"1,711",1.22,30,1.44,258,NA
1699,코스닥,92300,현우산업,IT H/W,3395,-70,51952079165,2019-10-30,-,3395,443,7.66,"4,983",0.68,100,2.95,760,NA
1700,코스닥,39980,리노스,유통,1310,-10,51878230930,2019-10-30,-,1310,62,21.13,"1,897",0.69,0,0,301,NA
1701,코스닥,52220,iMBC,IT S/W & SVC,2255,-15,5.19E+10,2019-10-30,-,2255,-,-,"2,180",1.03,0,0,423,NA
1702,코스닥,140520,대창스틸,금속,2590,-20,5.18E+10,2019-10-30,-,2590,-,-,"4,809",0.54,100,3.86,967,NA
1703,코스닥,76610,해성옵틱스,IT H/W,1670,-85,51749125000,2019-10-30,-,1670,-,-,"2,398",0.7,0,0,640,NA
1704,코스피,1020,페이퍼코리아,종이목재,572,-23,51435679724,2019-10-30,-,572,-,-,380,1.51,0,0,1440,NA
1705,코스닥,52900,KMH하이텍,IT H/W,1095,-20,51339621405,2019-10-30,-,1095,100,10.95,"1,400",0.78,0,0,436,NA
1706,코스닥,196300,애니젠,제약,10200,-500,51164883000,2019-10-30,-,10200,-,-,"4,265",2.39,0,0,1068,NA
1707,코스닥,208350,지란지교시큐리티,출판·매체복제,6570,-130,51078681810,2019-10-30,-,6570,250,26.28,"4,979",1.32,60,0.91,1100,NA
1708,코스닥,17250,인터엠,일반전기전자,2425,15,51035257475,2019-10-30,-,2425,-,-,"3,513",0.69,120,4.95,81,NA
1709,코스닥,67920,이글루시큐리티,IT S/W & SVC,4640,110,51021992160,2019-10-30,-,4640,862,5.38,"4,390",1.06,140,3.02,595,NA
1710,코스닥,66410,버킷스튜디오,IT S/W & SVC,2175,45,50997618675,2019-10-30,-,2175,-,-,"1,030",2.11,0,0,570,NA
1711,코스닥,208710,바이오로그디바이스,IT H/W,1760,-15,50811828320,2019-10-30,-,1760,215,8.19,"1,685",1.04,0,0,1103,NA
1712,코스닥,225430,케이엠제약,화학,2375,-90,50794243750,2019-10-30,-,2375,-,-,"1,198",1.98,0,0,1162,NA
1713,코스닥,54090,삼진엘앤디,IT H/W,2035,-65,50792037120,2019-10-30,-,2035,75,27.13,"3,676",0.55,75,3.69,460,NA
1714,코스피,72130,유엔젤,서비스업,3840,40,50670543360,2019-10-30,-,3840,156,24.62,"3,149",1.22,0,0,2056,NA
1715,코스닥,123840,한일진공,기계·장비,901,-30,50641585277,2019-10-30,-,901,-,-,"2,371",0.38,0,0,919,NA
1716,코스닥,1810,무림SP,종이·목재,2285,-30,50584187500,2019-10-30,-,2285,505,4.52,"9,212",0.25,35,1.53,5,NA
1717,코스닥,115500,케이씨에스,IT S/W & SVC,4215,65,5.06E+10,2019-10-30,-,4215,223,18.9,"1,619",2.6,200,4.74,884,NA
1718,코스피,9310,참엔지니어링,기계,971,1,50511225800,2019-10-30,-,971,203,4.78,"1,277",0.76,0,0,1759,NA
1719,코스닥,115530,씨엔플러스,IT H/W,839,0,50419474275,2019-10-30,관리종목,839,-,-,358,2.34,0,0,885,NA
1720,코스피,11420,갤럭시아에스엠,서비스업,1830,-20,50415848520,2019-10-30,-,1830,-,-,961,1.9,0,0,1812,NA
1721,코스닥,25950,동신건설,건설,5990,0,5.03E+10,2019-10-30,-,5990,117,51.2,"10,391",0.58,150,2.5,149,NA
1722,코스닥,215380,우정바이오,기타서비스,5080,-100,50215007520,2019-10-30,-,5080,-,-,"2,146",2.37,0,0,1123,NA
1723,코스피,18470,조일알미늄,철강금속,713,-2,50020910715,2019-10-30,-,713,-,-,"2,683",0.27,0,0,1897,NA
1724,코스닥,95910,에스에너지,IT H/W,3735,10,49915738935,2019-10-30,-,3735,-,-,"7,873",0.47,50,1.34,788,NA
1725,코스닥,85670,뉴프렉스,IT H/W,2350,40,49716691650,2019-10-30,-,2350,343,6.85,"2,829",0.83,60,2.55,705,NA
1726,코스닥,186230,그린플러스,금속,10500,-250,49600656000,2019-10-30,-,10500,799,13.14,"6,648",1.58,0,0,1043,NA
1727,코스닥,24910,경창산업,운송장비·부품,1380,-10,49430226900,2019-10-30,-,1380,-,-,"3,984",0.35,10,0.72,139,NA
1728,코스닥,204840,지엘팜텍,기타서비스,1380,40,49382365740,2019-10-30,-,1380,-,-,218,6.33,0,0,1088,NA
1729,코스닥,62860,티엘아이,IT H/W,5000,-10,49363600000,2019-10-30,-,5000,-,-,"6,645",0.75,0,0,524,NA
1730,코스닥,8470,부스타,금속,5870,-30,49336176000,2019-10-30,-,5870,355,16.54,"8,448",0.69,55,0.94,40,NA
1731,코스닥,60540,에스에이티,IT H/W,1885,5,49261281810,2019-10-30,-,1885,245,7.69,"2,937",0.64,50,2.65,515,NA
1732,코스닥,53290,NE능률,출판·매체복제,3640,80,49132144880,2019-10-30,-,3640,-,-,"3,915",0.93,0,0,445,NA
1733,코스닥,63760,이엘피,IT H/W,10000,-350,4.91E+10,2019-10-30,-,10000,"3,022",3.31,"13,549",0.74,150,1.5,529,NA
1734,코스닥,24840,KBI메탈,금속,1490,10,49096763520,2019-10-30,-,1490,137,10.88,"2,557",0.58,0,0,136,NA
1735,코스닥,54920,한컴위드,IT S/W & SVC,2610,-105,49058972010,2019-10-30,-,2610,12,217.5,"4,204",0.62,0,0,474,NA
1736,코스닥,221980,케이디켐,화학,12150,-50,49022820000,2019-10-30,-,12150,"1,722",7.06,"17,928",0.68,500,4.12,1149,NA
1737,코스닥,184230,SGA솔루션즈,IT S/W & SVC,1335,-5,48962504055,2019-10-30,-,1335,-,-,"1,113",1.2,0,0,1041,NA
1738,코스닥,114570,지스마트글로벌,IT H/W,431,-20,48872792019,2019-10-30,-,431,-,-,"1,193",0.36,0,0,875,NA
1739,코스닥,96640,멜파스,IT H/W,2155,-60,48863599220,2019-10-30,-,2155,-,-,"1,817",1.19,0,0,795,NA
1740,코스닥,170030,현대공업,운송장비·부품,3185,-85,48857900000,2019-10-30,-,3185,67,47.54,"6,381",0.5,66,2.07,1014,NA
1741,코스피,1620,케이비아이동국실업,운수장비,738,-1,48739049136,2019-10-30,-,738,-,-,"3,265",0.23,0,0,1463,NA
1742,코스닥,277070,린드먼아시아,금융,3610,-45,4.87E+10,2019-10-30,-,3610,281,12.85,"3,070",1.18,73,2.02,1275,NA
1743,코스닥,54300,팬스타엔터프라이즈,기계·장비,1020,-40,48439645980,2019-10-30,-,1020,-,-,756,1.35,0,0,464,NA
1744,코스피,7630,폴루스바이오팜,전기전자,1225,0,48156675700,2019-10-30,관리종목,1225,-,-,"1,179",1.04,0,0,1718,NA
1745,코스닥,106520,디지탈옵틱,의료·정밀기기,640,-3,48113224960,2019-10-30,관리종목,640,-,-,874,0.73,0,0,850,NA
1746,코스닥,286750,나노브릭,화학,10550,-100,48109086650,2019-10-30,-,10550,256,41.21,454,23.24,0,0,1285,NA
1747,코스닥,85810,알티캐스트,IT S/W & SVC,2265,-30,48070457400,2019-10-30,-,2265,-,-,"4,065",0.56,0,0,706,NA
1748,코스닥,101400,엔시트론,IT H/W,408,-6,48033283896,2019-10-30,-,408,-,-,56,7.29,0,0,826,NA
1749,코스피,6880,신송홀딩스,유통업,4055,-30,47966019190,2019-10-30,-,4055,-,-,"10,520",0.39,0,0,1701,NA
1750,코스닥,109820,진매트릭스,기타서비스,2595,-65,47905685175,2019-10-30,-,2595,-,-,676,3.84,0,0,860,NA
1751,코스닥,92600,앤씨앤,IT H/W,2285,-40,47865037500,2019-10-30,-,2285,-,-,"2,179",1.05,0,0,762,NA
1752,코스닥,49120,파인디앤씨,IT H/W,1815,-25,47843298360,2019-10-30,-,1815,69,26.3,"1,740",1.04,25,1.38,391,NA
1753,코스닥,115480,씨유메디칼,의료·정밀기기,2960,115,47726628560,2019-10-30,-,2960,112,26.43,"2,987",0.99,0,0,883,NA
1754,코스닥,101170,우림기계,기계·장비,3530,-35,4.77E+10,2019-10-30,-,3530,320,11.03,"6,548",0.54,60,1.7,822,NA
1755,코스닥,43710,서울리거,유통,1610,15,47519645880,2019-10-30,-,1610,-,-,"1,905",0.85,0,0,343,NA
1756,코스닥,50090,휘닉스소재,IT H/W,687,0,47498453154,2019-10-30,-,687,-,-,403,1.7,0,0,403,NA
1757,코스닥,29480,바른테크놀로지,IT H/W,950,48,47362520750,2019-10-30,-,950,-,-,293,3.24,0,0,164,NA
1758,코스닥,96610,알에프세미,IT H/W,5820,-100,47264045400,2019-10-30,-,5820,29,200.69,"6,492",0.9,28,0.48,793,NA
1759,코스피,2870,신풍제지,종이목재,1350,0,47194245000,2019-10-30,-,1350,315,4.29,"1,502",0.9,80,5.93,1523,NA
1760,코스닥,138070,신진에스엠,금속,5260,-120,47193682580,2019-10-30,-,5260,361,14.57,"7,745",0.68,75,1.43,957,NA
1761,코스닥,65570,삼영이엔씨,IT H/W,5360,10,4.72E+10,2019-10-30,-,5360,31,172.9,"9,453",0.57,0,0,556,NA
1762,코스닥,253590,네오셈,금융,1255,-15,47108166940,2019-10-30,-,1255,12,104.58,"1,894",0.66,0,0,1224,NA
1763,코스닥,38620,위즈코프,유통,1210,-50,46985234120,2019-10-30,-,1210,7,172.86,"1,044",1.16,20,1.65,278,NA
1764,코스닥,178780,유테크,IT H/W,2370,-90,46974205800,2019-10-30,관리종목,2370,-,-,854,2.78,0,0,1030,NA
1765,코스닥,59120,아진엑스텍,IT H/W,6760,-40,46954385400,2019-10-30,-,6760,647,10.45,"6,246",1.08,200,2.96,502,NA
1766,코스닥,3310,대주산업,음식료·담배,1325,30,46894863750,2019-10-30,-,1325,48,27.6,"1,440",0.92,30,2.26,12,NA
1767,코스닥,263020,디케이앤디,화학,6040,40,46889740080,2019-10-30,-,6040,570,10.6,"6,268",0.96,0,0,1241,NA
1768,코스닥,7770,한일화학,화학,13350,-200,46858500000,2019-10-30,-,13350,810,16.48,"26,273",0.51,150,1.12,37,NA
1769,코스닥,24740,한일단조,운송장비·부품,1565,-20,46779928320,2019-10-30,-,1565,-,-,"3,510",0.45,0,0,132,NA
1770,코스피,6110,삼아알미늄,철강금속,4250,-20,4.68E+10,2019-10-30,-,4250,252,16.87,"9,605",0.44,100,2.35,1677,NA
1771,코스닥,6920,모헨즈,비금속,4280,-65,46737600000,2019-10-30,-,4280,101,42.38,"2,011",2.13,0,0,30,NA
1772,코스피,123700,SJM,운수장비,2995,-45,46736669510,2019-10-30,-,2995,267,11.22,"10,107",0.3,100,3.34,2151,NA
1773,코스닥,205500,액션스퀘어,IT S/W & SVC,1760,175,46614446560,2019-10-30,관리종목,1760,-,-,456,3.86,0,0,1092,NA
1774,코스피,88790,진도,유통업,3740,0,46554562560,2019-10-30,-,3740,450,8.31,"8,402",0.45,150,4.01,2089,NA
1775,코스닥,81580,성우전자,IT H/W,2995,135,46446888285,2019-10-30,-,2995,549,5.46,"7,096",0.42,80,2.67,679,NA
1776,코스닥,101390,아이엠,IT H/W,1100,-5,46445487000,2019-10-30,-,1100,-,-,"1,248",0.88,0,0,825,NA
1777,코스피,3780,진양산업,화학,3565,-20,4.63E+10,2019-10-30,-,3565,185,19.27,"2,724",1.31,100,2.81,1574,NA
1778,코스닥,177350,베셀,IT H/W,4140,75,46336403520,2019-10-30,-,4140,118,35.08,"2,729",1.52,100,2.42,1027,NA
1779,코스닥,111820,지와이커머스,IT S/W & SVC,2250,0,46253270250,2019-10-30,관리종목,2250,-,-,"3,429",0.66,0,0,867,NA
1780,코스닥,131760,파인텍,IT H/W,1075,-35,46140463075,2019-10-30,-,1075,-,-,"1,527",0.7,0,0,945,NA
1781,코스닥,277410,인산가,음식료·담배,1750,105,46127103750,2019-10-30,-,1750,-,-,984,1.78,20,1.14,1276,NA
1782,코스닥,109080,옵티시스,IT H/W,8180,-480,46102480000,2019-10-30,-,8180,566,14.45,"6,286",1.3,70,0.86,857,NA
1783,코스닥,143540,영우디에스피,IT H/W,1525,-35,46045098175,2019-10-30,-,1525,-,-,512,2.98,0,0,979,NA
1784,코스피,2220,한일철강,철강금속,2060,-5,45983999800,2019-10-30,-,2060,-,-,"7,115",0.29,0,0,1492,NA
1785,코스닥,71850,캐스텍코리아,운송장비·부품,2775,40,45979496700,2019-10-30,-,2775,70,39.64,"7,597",0.37,20,0.72,618,NA
1786,코스피,25530,SJM홀딩스,유통업,3075,-15,45922074600,2019-10-30,-,3075,227,13.55,"9,797",0.31,150,4.88,1932,NA
1787,코스닥,42600,새로닉스,IT H/W,3695,-5,45905105930,2019-10-30,-,3695,602,6.14,"6,299",0.59,40,1.08,329,NA
